chart_id	source_id	source_label	target_id	target_label	edge_label	edge_type	confidence	rule_applied	rationale
yeast_chromatin_silencing	AO	Adjacent Nucleosome	AP	Sir2 Deacetylates Next H4		proceeds	med	none	unlabeled process step
yeast_chromatin_silencing	AP	Sir2 Deacetylates Next H4	AQ	Sir3/4 Binds Next Nucleosome		modifies	med	none	covalent modification event
yeast_chromatin_silencing	AQ	Sir3/4 Binds Next Nucleosome	AR	Spreading Continues		proceeds	med	none	unlabeled process step
yeast_chromatin_silencing	AR	Spreading Continues	AS	OR: Continue<br/>Spreading?		proceeds	high	none	process feeds decision gate
yeast_chromatin_silencing	AS	OR: Continue<br/>Spreading?	AO	Adjacent Nucleosome	Yes - More Nucleosomes	activates	high	2	Rule2 gate outcome Yes - More Nucleosomes -> activates
yeast_er_stress_response	BF	Sustained UPR	BN	Chronic ER Stress		proceeds	med	none	unlabeled process step
yeast_er_stress_response	BN	Chronic ER Stress	BO	OR: Apoptosis<br/>Pathway?		proceeds	high	none	process feeds decision gate
yeast_er_stress_response	BO	OR: Apoptosis<br/>Pathway?	BF	Sustained UPR	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_gal_bistable_switch	B	Gal3p activated	C	Sequesters Gal80p repressor		sequesters	high	none	physical sequestration/binding
yeast_gal_bistable_switch	C	Sequesters Gal80p repressor	D	Gal4p activator freed	⊣ Gal80	sequesters	high	1	Rule1 bar-head sequestration mechanism
yeast_gal_bistable_switch	D	Gal4p activator freed	E	GAL gene transcription		activates	med	none	regulator changes target capacity
yeast_gal_bistable_switch	E	GAL gene transcription	F	Induces GAL3 + GAL2 feedback		proceeds	med	none	unlabeled process step
yeast_gal_bistable_switch	F	Induces GAL3 + GAL2 feedback	B	Gal3p activated	+	activates	high	1	Rule1 explicit Activates/+ marker
yeast_hog_pathway	A27	Ste20-Ste50-Ste11 complex assembled?	Wait1	Wait for assembly	Missing component	activates	high	2	Rule2 gate outcome Missing component -> activates
yeast_hog_pathway	A36	Hog1 MAPK available?	Wait2	Wait for Hog1	No	activates	high	2	Rule2 gate outcome No -> activates
yeast_hog_pathway	Wait1	Wait for assembly	A27	Ste20-Ste50-Ste11 complex assembled?		proceeds	high	none	process feeds decision gate
yeast_hog_pathway	Wait2	Wait for Hog1	A36	Hog1 MAPK available?		proceeds	high	none	process feeds decision gate
yeast_mating_response	AY	Mating Projection Growth?	AZ	Elongated Shmoo	Continuous	activates	high	2	Rule2 gate outcome Continuous -> activates
yeast_mating_response	AZ	Elongated Shmoo	BB	Partner Contact?		proceeds	high	none	process feeds decision gate
yeast_mating_response	BB	Partner Contact?	AY	Mating Projection Growth?	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_nitrogen_metabolism	AA	Gat1 Nuclear Entry	AB	AND: GATA Sites<br/>in Promoters?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	AB	AND: GATA Sites<br/>in Promoters?	AD	NCR Gene Activation	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_nitrogen_metabolism	AD	NCR Gene Activation	AE	OR: Which<br/>Gene Class?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	AE	OR: Which<br/>Gene Class?	AF	GAP1 - General AA Permease	Permeases	activates	high	2	Rule2 gate outcome Permeases -> activates
yeast_nitrogen_metabolism	AE	OR: Which<br/>Gene Class?	AG	PUT1/2 - Proline Utilization	Proline	activates	high	2	Rule2 gate outcome Proline -> activates
yeast_nitrogen_metabolism	AE	OR: Which<br/>Gene Class?	AH	DUR1,2 - Urea Degradation	Urea	activates	high	2	Rule2 gate outcome Urea -> activates
yeast_nitrogen_metabolism	AE	OR: Which<br/>Gene Class?	AI	DAL Genes - Allantoin Use	Allantoin	activates	high	2	Rule2 gate outcome Allantoin -> activates
yeast_nitrogen_metabolism	AE	OR: Which<br/>Gene Class?	AJ	UGA Genes - GABA Catabolism	GABA	activates	high	2	Rule2 gate outcome GABA -> activates
yeast_nitrogen_metabolism	AF	GAP1 - General AA Permease	AK	Gap1 Production		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AG	PUT1/2 - Proline Utilization	AN	Put1 Proline Oxidase		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AH	DUR1,2 - Urea Degradation	AQ	Dur1,2 Urea Amidolyase		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AI	DAL Genes - Allantoin Use	AS	DAL1-7 Enzymes		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AJ	UGA Genes - GABA Catabolism	AU	UGA1-4 Enzymes		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AK	Gap1 Production	AL	Broad Amino Acid Uptake		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AL	Broad Amino Acid Uptake	AM	Nitrogen Acquired		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AM	Nitrogen Acquired	AX	OR: Nitrogen<br/>Sufficient?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	AN	Put1 Proline Oxidase	AO	Put2 P5C Dehydrogenase		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AO	Put2 P5C Dehydrogenase	AP	Proline → Glutamate		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AP	Proline → Glutamate	AM	Nitrogen Acquired		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AQ	Dur1,2 Urea Amidolyase	AR	Urea → 2 NH3 + CO2		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AR	Urea → 2 NH3 + CO2	AM	Nitrogen Acquired		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AS	DAL1-7 Enzymes	AT	Allantoin → Urea		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AT	Allantoin → Urea	AQ	Dur1,2 Urea Amidolyase		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AU	UGA1-4 Enzymes	AV	GABA → Succinate		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	AV	GABA → Succinate	AW	Enter TCA Cycle		proceeds	med	none	pathway/state advances
yeast_nitrogen_metabolism	AW	Enter TCA Cycle	AM	Nitrogen Acquired		proceeds	med	none	pathway/state advances
yeast_nitrogen_metabolism	AX	OR: Nitrogen<br/>Sufficient?	AY	Continue NCR	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_nitrogen_metabolism	AX	OR: Nitrogen<br/>Sufficient?	F	Amino Acid Abundance	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_nitrogen_metabolism	AY	Continue NCR	AE	OR: Which<br/>Gene Class?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	AZ	AND: Rapamycin<br/>Present?	BA	TORC1 Inhibited	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_nitrogen_metabolism	AZ	AND: Rapamycin<br/>Present?	J	TORC1 Activation	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_nitrogen_metabolism	BA	TORC1 Inhibited	T	TORC1 Inactivation		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	F	Amino Acid Abundance	G	Gtr1/Gtr2 Rag GTPases		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	G	Gtr1/Gtr2 Rag GTPases	H	EGO Complex		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	H	EGO Complex	I	TORC1 Recruitment to Vacuole		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	I	TORC1 Recruitment to Vacuole	AZ	AND: Rapamycin<br/>Present?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	I	TORC1 Recruitment to Vacuole	J	TORC1 Activation		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	J	TORC1 Activation	K	Sch9 Kinase Phosphorylation		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	K	Sch9 Kinase Phosphorylation	L	Tap42-PP2A Phosphatase Active		activates	med	none	regulator changes target capacity
yeast_nitrogen_metabolism	L	Tap42-PP2A Phosphatase Active	M	Gln3 Phosphorylation		activates	med	none	regulator changes target capacity
yeast_nitrogen_metabolism	M	Gln3 Phosphorylation	N	Gln3-Ure2 Complex Formation		modifies	med	none	covalent modification event
yeast_nitrogen_metabolism	N	Gln3-Ure2 Complex Formation	O	AND: Ure2<br/>Binding?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	O	AND: Ure2<br/>Binding?	P	Gln3 Nuclear Entry	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_nitrogen_metabolism	P	Gln3 Nuclear Entry	AB	AND: GATA Sites<br/>in Promoters?		proceeds	high	none	process feeds decision gate
yeast_nitrogen_metabolism	T	TORC1 Inactivation	U	Sch9 Dephosphorylation		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	U	Sch9 Dephosphorylation	V	Tap42-PP2A Inactivation		modifies	med	none	covalent modification event
yeast_nitrogen_metabolism	V	Tap42-PP2A Inactivation	W	Sit4 Phosphatase Activation		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	W	Sit4 Phosphatase Activation	X	Gln3 Dephosphorylation		activates	med	none	regulator changes target capacity
yeast_nitrogen_metabolism	X	Gln3 Dephosphorylation	Y	Ure2 Dissociation		modifies	med	none	covalent modification event
yeast_nitrogen_metabolism	X	Gln3 Dephosphorylation	Z	Gat1 Dephosphorylation		modifies	med	none	covalent modification event
yeast_nitrogen_metabolism	Y	Ure2 Dissociation	P	Gln3 Nuclear Entry		proceeds	med	none	unlabeled process step
yeast_nitrogen_metabolism	Z	Gat1 Dephosphorylation	AA	Gat1 Nuclear Entry		modifies	med	none	covalent modification event
yeast_osmotic_stress_response	AC	Glycerol-3-Phosphate (G3P)	BA	Gpp1/Gpp2 Enzymes		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	AD	Glycerol Synthesis	AE	Intracellular Glycerol Accumulation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	AE	Intracellular Glycerol Accumulation	AI_AH	Cell Turgor & Volume Restoration		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	AF	Fps1 Aquaglyceroporin Closure	AE	Intracellular Glycerol Accumulation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	AI_AH	Cell Turgor & Volume Restoration	AM	AM		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	AK	Protein Aggregation Prevention HSPs	AM	AM		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	AL	General Stress Response Pathway	AM	AM		proceeds	med	none	pathway/state advances
yeast_osmotic_stress_response	AM	AM	AR	Osmotic Stress Resolved?		proceeds	high	none	process feeds decision gate
yeast_osmotic_stress_response	AR	Osmotic Stress Resolved?	AS	Continued Stress Response	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_osmotic_stress_response	AS	Continued Stress Response	F	Osmosensor Activation		induces	med	none	effector as signal to sensor
yeast_osmotic_stress_response	AZ	Gpd1 Enzyme	AC	Glycerol-3-Phosphate (G3P)		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BA	Gpp1/Gpp2 Enzymes	AD	Glycerol Synthesis		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BB	Stl1 Transporter	AE	Intracellular Glycerol Accumulation		proceeds	med	none	pathway/state advances
yeast_osmotic_stress_response	BC	Fps1 Aquaglyceroporin	AF	Fps1 Aquaglyceroporin Closure		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BD	Hot1 Binds DNA	S	Gene Expression Changes		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BE	Sko1 Binds DNA	S	Gene Expression Changes		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BF	Msn2/Msn4 Binds DNA	S	Gene Expression Changes		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BJ	Trehalose Accumulation	AM	AM		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BL	Trehalose Synthase Activation	BJ	Trehalose Accumulation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BO	Pbs2 MAPKK	L	Pbs2 MAPKK Phosphorylation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BP	Hog1 MAPK	M	Hog1 MAPK Phosphorylation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	BS	Sho1 Sensor	G	Sho1-Msb2 Complex Activation		activates	med	none	regulator changes target capacity
yeast_osmotic_stress_response	BU	Sln1 Sensor	H	Sln1 Histidine Kinase Inactivation		represses	med	none	regulator drives inhibitory state
yeast_osmotic_stress_response	F	Osmosensor Activation	BS	Sho1 Sensor		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	F	Osmosensor Activation	BU	Sln1 Sensor		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	G	Sho1-Msb2 Complex Activation	I	Ste20 MAPKKK Activation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	H	Sln1 Histidine Kinase Inactivation	J	Ssk1 Response Regulator Activation		activates	med	none	regulator changes target capacity
yeast_osmotic_stress_response	I	Ste20 MAPKKK Activation	BO	Pbs2 MAPKK		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	J	Ssk1 Response Regulator Activation	K	Ssk2/Ssk22 MAPKKK Activation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	K	Ssk2/Ssk22 MAPKKK Activation	BO	Pbs2 MAPKK		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	L	Pbs2 MAPKK Phosphorylation	BP	Hog1 MAPK		modifies	med	none	covalent modification event
yeast_osmotic_stress_response	M	Hog1 MAPK Phosphorylation	N	P-Hog1 Cytoplasmic-Nuclear Translocation		modifies	med	none	covalent modification event
yeast_osmotic_stress_response	N	P-Hog1 Cytoplasmic-Nuclear Translocation	O	P-Hog1 Regulates Transcription Factors		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	O	P-Hog1 Regulates Transcription Factors	P	Hot1 TF Activation		activates	med	none	regulator changes target capacity
yeast_osmotic_stress_response	O	P-Hog1 Regulates Transcription Factors	Q	Sko1 TF Activation		activates	med	none	regulator changes target capacity
yeast_osmotic_stress_response	O	P-Hog1 Regulates Transcription Factors	R	Msn2/Msn4 TF Activation		activates	med	none	regulator changes target capacity
yeast_osmotic_stress_response	P	Hot1 TF Activation	BD	Hot1 Binds DNA		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	Q	Sko1 TF Activation	BE	Sko1 Binds DNA		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	R	Msn2/Msn4 TF Activation	AL	General Stress Response Pathway		activates	med	none	activation enables downstream process
yeast_osmotic_stress_response	R	Msn2/Msn4 TF Activation	BF	Msn2/Msn4 Binds DNA		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	S	Gene Expression Changes	T_U	Glycerol Synthesis Enzyme Upregulation		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	S	Gene Expression Changes	V	Upregulation of STL1		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	S	Gene Expression Changes	W	Regulation of FPS1 Expression		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	S	Gene Expression Changes	X	Upregulation of HSPs		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	S	Gene Expression Changes	Y	Upregulation of Trehalose Synthesis Genes		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	T_U	Glycerol Synthesis Enzyme Upregulation	AZ	Gpd1 Enzyme		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	T_U	Glycerol Synthesis Enzyme Upregulation	BA	Gpp1/Gpp2 Enzymes		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	V	Upregulation of STL1	BB	Stl1 Transporter		produces	high	3	Rule3 expression yields own machinery
yeast_osmotic_stress_response	W	Regulation of FPS1 Expression	BC	Fps1 Aquaglyceroporin		proceeds	med	none	unlabeled process step
yeast_osmotic_stress_response	X	Upregulation of HSPs	AK	Protein Aggregation Prevention HSPs		produces	high	3	Rule3 expression yields own machinery
yeast_osmotic_stress_response	Y	Upregulation of Trehalose Synthesis Genes	BL	Trehalose Synthase Activation		produces	high	3	Rule3 expression yields own machinery
yeast_protein_folding	AA	Re-engagement with ER Chaperones	Q	ER Chaperone-Assisted Folding Cycles		proceeds	med	none	pathway/state advances
yeast_protein_folding	AB	Persistent Misfolded ER Protein	AC	ER Stress High (UPR Triggered)?		proceeds	high	none	process feeds decision gate
yeast_protein_folding	AC	ER Stress High (UPR Triggered)?	AE	Increased Chaperone & ERAD Component Synthesis	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_protein_folding	AE	Increased Chaperone & ERAD Component Synthesis	Q	ER Chaperone-Assisted Folding Cycles		proceeds	med	none	pathway/state advances
yeast_protein_folding	AM	Initial Cytosolic Folding Assistance	AN	Protein Properly Folded in Cytosol?		proceeds	high	none	process feeds decision gate
yeast_protein_folding	AN	Protein Properly Folded in Cytosol?	AP	Misfolded Cytosolic Protein	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_protein_folding	AP	Misfolded Cytosolic Protein	AQ	Can be Refolded by Cytosolic Chaperones?		proceeds	high	none	process feeds decision gate
yeast_protein_folding	AQ	Can be Refolded by Cytosolic Chaperones?	AR	Cytosolic Chaperone Re-engagement	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_protein_folding	AR	Cytosolic Chaperone Re-engagement	AM	Initial Cytosolic Folding Assistance		proceeds	med	none	unlabeled process step
yeast_protein_folding	Q	ER Chaperone-Assisted Folding Cycles	R	Protein Properly Folded in ER?		proceeds	high	none	process feeds decision gate
yeast_protein_folding	R	Protein Properly Folded in ER?	T	Misfolded Protein in ER	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_protein_folding	T	Misfolded Protein in ER	Z	Can be Refolded by ER Chaperones?		proceeds	high	none	process feeds decision gate
yeast_protein_folding	Z	Can be Refolded by ER Chaperones?	AA	Re-engagement with ER Chaperones	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_protein_folding	Z	Can be Refolded by ER Chaperones?	AB	Persistent Misfolded ER Protein	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_snf1_pathway	BN	Snf1 Autophosphorylation	BO	Enhanced Activity		modifies	med	none	covalent modification event
yeast_snf1_pathway	BO	Enhanced Activity	Z	Snf1 Activated		proceeds	med	none	unlabeled process step
yeast_snf1_pathway	Z	Snf1 Activated	BN	Snf1 Autophosphorylation		proceeds	med	none	unlabeled process step
yeast_sup35_prion	C	Prion seed templates conversion	D	Sup35 amyloid, PSI+		proceeds	med	none	unlabeled process step
yeast_sup35_prion	D	Sup35 amyloid, PSI+	C	Prion seed templates conversion	+ self-template	activates	high	1	Rule1 explicit Activates/+ marker
yeast_tor_signaling	A18	TORC1 components assembled?	Wait1	Wait for assembly	Missing component	activates	high	2	Rule2 gate outcome Missing component -> activates
yeast_tor_signaling	Wait1	Wait for assembly	A18	TORC1 components assembled?		proceeds	high	none	process feeds decision gate
yeast_ubiquitin_proteasome	AB	Continue<br/>Ubiquitination?	AC	K48-Linked Chain Extension	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_ubiquitin_proteasome	AC	K48-Linked Chain Extension	AD	Polyubiquitin Chain		proceeds	med	none	unlabeled process step
yeast_ubiquitin_proteasome	AD	Polyubiquitin Chain	AE	Chain Length<br/>≥ 4 Ubiquitins?		modifies	med	none	covalent modification event
yeast_ubiquitin_proteasome	AE	Chain Length<br/>≥ 4 Ubiquitins?	AB	Continue<br/>Ubiquitination?	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_unfolded_protein_response	AA	Second Cleavage	AB	3' Splice Site		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AB	3' Splice Site	AC	Intron Excision		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AC	Intron Excision	AD	tRNA Ligase Rlg1		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AD	tRNA Ligase Rlg1	AE	Exon Ligation		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AE	Exon Ligation	AF	HAC1i Spliced mRNA		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AF	HAC1i Spliced mRNA	AG	Translation?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	AG	Translation?	AH	Hac1p Protein	Ribosomes	activates	high	2	Rule2 gate outcome Ribosomes -> activates
yeast_unfolded_protein_response	AH	Hac1p Protein	AJ	Hac1p Transcription Factor		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AJ	Hac1p Transcription Factor	AK	Nuclear Localization?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	AK	Nuclear Localization?	AL	Nuclear Import	NLS	activates	high	2	Rule2 gate outcome NLS -> activates
yeast_unfolded_protein_response	AL	Nuclear Import	AM	UPRE Binding		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AM	UPRE Binding	AN	UPR Target Genes?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	AN	UPR Target Genes?	AO	KAR2 PDI1 LHS1	Chaperones	activates	high	2	Rule2 gate outcome Chaperones -> activates
yeast_unfolded_protein_response	AN	UPR Target Genes?	AP	EUG1 MPD1 MPD2	Folding Enzymes	activates	high	2	Rule2 gate outcome Folding Enzymes -> activates
yeast_unfolded_protein_response	AN	UPR Target Genes?	AQ	DER1 HRD1 USA1	ERAD Components	activates	high	2	Rule2 gate outcome ERAD Components -> activates
yeast_unfolded_protein_response	AN	UPR Target Genes?	AR	INO1 OPI3	Lipid Synthesis	activates	high	2	Rule2 gate outcome Lipid Synthesis -> activates
yeast_unfolded_protein_response	AN	UPR Target Genes?	AS	Membrane Biogenesis	ER Expansion	activates	high	2	Rule2 gate outcome ER Expansion -> activates
yeast_unfolded_protein_response	AO	KAR2 PDI1 LHS1	AT	Enhanced Chaperone Capacity		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AP	EUG1 MPD1 MPD2	AV	Disulfide Bond Formation		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AQ	DER1 HRD1 USA1	AW	ERAD Pathway?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	AR	INO1 OPI3	BB	Phospholipid Synthesis		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AS	Membrane Biogenesis	BB	Phospholipid Synthesis		proceeds	med	none	pathway/state advances
yeast_unfolded_protein_response	AT	Enhanced Chaperone Capacity	AU	Improved Protein Folding		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AU	Improved Protein Folding	BE	Protein Folding Success?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	AV	Disulfide Bond Formation	AU	Improved Protein Folding		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AW	ERAD Pathway?	AX	Misfolded Protein Detection	Recognition	activates	high	2	Rule2 gate outcome Recognition -> activates
yeast_unfolded_protein_response	AX	Misfolded Protein Detection	AY	Retrotranslocation		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AY	Retrotranslocation	AZ	Ubiquitination		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	AZ	Ubiquitination	BA	Proteasomal Degradation		modifies	med	none	covalent modification event
yeast_unfolded_protein_response	BA	Proteasomal Degradation	BH	Reduced ER Load		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	BB	Phospholipid Synthesis	BC	ER Membrane Expansion		proceeds	med	none	pathway/state advances
yeast_unfolded_protein_response	BC	ER Membrane Expansion	BD	Increased ER Volume		proceeds	med	none	pathway/state advances
yeast_unfolded_protein_response	BD	Increased ER Volume	BI	ER Stress Resolution?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	BE	Protein Folding Success?	AW	ERAD Pathway?	Still Misfolded	activates	high	2	Rule2 gate outcome Still Misfolded -> activates
yeast_unfolded_protein_response	BE	Protein Folding Success?	BF	Secretory Pathway	Properly Folded	activates	high	2	Rule2 gate outcome Properly Folded -> activates
yeast_unfolded_protein_response	BF	Secretory Pathway	BG	ER Exit		proceeds	med	none	pathway/state advances
yeast_unfolded_protein_response	BG	ER Exit	BI	ER Stress Resolution?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	BH	Reduced ER Load	BI	ER Stress Resolution?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	BI	ER Stress Resolution?	F	Unfolded Protein Accumulation	Stress Persists	activates	high	2	Rule2 gate outcome Stress Persists -> activates
yeast_unfolded_protein_response	F	Unfolded Protein Accumulation	H	BiP Kar2 Titration		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	H	BiP Kar2 Titration	I	BiP Release from Ire1?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	I	BiP Release from Ire1?	J	Ire1 Luminal Domain Free	BiP Sequestered	activates	high	2	Rule2 gate outcome BiP Sequestered -> activates
yeast_unfolded_protein_response	J	Ire1 Luminal Domain Free	L	Ire1 Dimerization		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	L	Ire1 Dimerization	M	Ire1 Oligomerization		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	M	Ire1 Oligomerization	N	Ire1 Activation?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	N	Ire1 Activation?	O	Kinase Domain Active	Trans-autophosphorylation	activates	high	2	Rule2 gate outcome Trans-autophosphorylation -> activates
yeast_unfolded_protein_response	N	Ire1 Activation?	P	RNase Domain Active	Conformational Change	activates	high	2	Rule2 gate outcome Conformational Change -> activates
yeast_unfolded_protein_response	O	Kinase Domain Active	Q	Kinase Substrates?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	P	RNase Domain Active	T	Active RNase Domain		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	Q	Kinase Substrates?	R	Enhanced RNase Activity	Self-phosphorylation	activates	high	2	Rule2 gate outcome Self-phosphorylation -> activates
yeast_unfolded_protein_response	R	Enhanced RNase Activity	T	Active RNase Domain		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	T	Active RNase Domain	U	HAC1 mRNA Recognition		proceeds	med	none	unlabeled process step
yeast_unfolded_protein_response	U	HAC1 mRNA Recognition	V	HAC1 Structure?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	V	HAC1 Structure?	W	5' Exon Intron 3' Exon	Unspliced HAC1u	activates	high	2	Rule2 gate outcome Unspliced HAC1u -> activates
yeast_unfolded_protein_response	W	5' Exon Intron 3' Exon	Y	Ire1 Splicing?		proceeds	high	none	process feeds decision gate
yeast_unfolded_protein_response	Y	Ire1 Splicing?	Z	5' Splice Site	First Cleavage	activates	high	2	Rule2 gate outcome First Cleavage -> activates
yeast_unfolded_protein_response	Z	5' Splice Site	AA	Second Cleavage		proceeds	med	none	unlabeled process step
yeast_whi5_sbf_start	B	Phosphorylates Whi5	C	Whi5 exits nucleus		modifies	med	none	covalent modification event
yeast_whi5_sbf_start	C	Whi5 exits nucleus	D	SBF active		proceeds	med	none	unlabeled process step
yeast_whi5_sbf_start	D	SBF active	E	CLN1/2 transcription		proceeds	med	none	unlabeled process step
yeast_whi5_sbf_start	E	CLN1/2 transcription	F	Cln1/2-Cdk1 hyperphosphorylates Whi5		proceeds	med	none	unlabeled process step
yeast_whi5_sbf_start	F	Cln1/2-Cdk1 hyperphosphorylates Whi5	B	Phosphorylates Whi5	+	activates	high	1	Rule1 explicit Activates/+ marker
