chart_id	stored_title	stored_authors	checked_field	checked_value	flag	resolved_paper_id	resolved_title	title_similarity	has_abstract
ecoli_nucleotide_excision_repair	The mechanism of Escherichia coli UvrABC endonuclease	Sancar A, Rupp WD	pmid	6380755	TITLE_MISMATCH	pubmed_6380755	A novel repair enzyme: UVRABC excision nuclease of Escherichia coli cuts a DNA strand on both sides of the damaged region.	0.428	True
ecoli_nucleotide_excision_repair	Mechanisms of transcription-repair coupling and mutation frequency decline.	Selby CP, Sancar A	doi	10.1128/mr.58.3.317-329.1994	OK	pubmed_7968917	Mechanisms of transcription-repair coupling and mutation frequency decline.	1.0	True
ecoli_nucleotide_excision_repair	Mechanisms of transcription-repair coupling and mutation frequency decline.	Selby CP, Sancar A	pmid	7968917	OK	pubmed_7968917	Mechanisms of transcription-repair coupling and mutation frequency decline.	1.0	True
ecoli_outer_membrane_assembly	The BAM complex in outer membrane protein biogenesis	Ricci DP, Silhavy TJ			NO_IDENTIFIERS				
ecoli_oxidative_stress_response	OxyR: a regulator of antioxidant genes	Storz G, Tartaglia LA, Ames BN	doi	10.1093/jn/120.suppl_1.23	NOT_FOUND				
ecoli_oxidative_stress_response	OxyR: a regulator of antioxidant genes	Storz G, Tartaglia LA, Ames BN	pmid	2246066	TITLE_MISMATCH	pubmed_2246066	Aromatic DNA adducts in white blood cells of coke workers.	0.319	True
ecoli_oxidative_stress_response	Activation of the Escherichia coli SoxRS regulon by superoxide stress	Greenberg JT, Monach P, Chou JH, Josephy PD, Demple B	doi	10.1073/pnas.87.16.6181	TITLE_MISMATCH	pubmed_1696718	Positive control of a global antioxidant defense regulon activated by superoxide-generating agents in Escherichia coli.	0.299	True
ecoli_oxidative_stress_response	Activation of the Escherichia coli SoxRS regulon by superoxide stress	Greenberg JT, Monach P, Chou JH, Josephy PD, Demple B	pmid	2164424	TITLE_MISMATCH	pubmed_2164424	[Reduced sensitivity of glycerinated rabbit m.psoas fibers to diprotonated vanadate during decrease in pH].	0.301	True
ecoli_oxidative_stress_response	Hydrogen peroxide sensor and redox regulator OxyR: activation mechanism and sensing of H2O2	Choi H, Kim S, Mukhopadhyay P, Cho S, Woo J, Storz G, Ryu SE	doi	10.1016/s0092-8674(01)00531-2	NOT_FOUND				
ecoli_oxidative_stress_response	Hydrogen peroxide sensor and redox regulator OxyR: activation mechanism and sensing of H2O2	Choi H, Kim S, Mukhopadhyay P, Cho S, Woo J, Storz G, Ryu SE	pmid	11323133	TITLE_MISMATCH	pubmed_11323133	Modulation of jaw muscle spindle afferent activity following intramuscular injections with hypertonic saline.	0.283	True
ecoli_oxidative_stress_response	SoxR, a [2Fe-2S] transcription factor, is active only in its oxidized form	Hidalgo E, Ding H, Demple B	doi	10.1073/pnas.94.1.173	NOT_FOUND				
ecoli_oxidative_stress_response	SoxR, a [2Fe-2S] transcription factor, is active only in its oxidized form	Hidalgo E, Ding H, Demple B	pmid	9223282	TITLE_MISMATCH	pubmed_9223282	Alpha-tocopheryl hydroquinone is an efficient multifunctional inhibitor of radical-initiated oxidation of low density lipoprotein lipids.	0.184	True
ecoli_pentose_phosphate_pathway	The return of metabolism: biochemistry and physiology of the pentose phosphate pathway.	Stincone A, Prigione A, Cramer T, Wamelink MM, Campbell K, Cheung E, Olin-Sandoval V, Grüning NM, Krüger A, Tauqeer Alam M, Keller MA, Breitenbach M, Brindle KM, Rabinowitz JD, Ralser M	doi	10.1111/brv.12140	OK	pubmed_25243985	The return of metabolism: biochemistry and physiology of the pentose phosphate pathway.	1.0	True
ecoli_pentose_phosphate_pathway	The return of metabolism: biochemistry and physiology of the pentose phosphate pathway.	Stincone A, Prigione A, Cramer T, Wamelink MM, Campbell K, Cheung E, Olin-Sandoval V, Grüning NM, Krüger A, Tauqeer Alam M, Keller MA, Breitenbach M, Brindle KM, Rabinowitz JD, Ralser M	pmid	25243985	OK	pubmed_25243985	The return of metabolism: biochemistry and physiology of the pentose phosphate pathway.	1.0	True
ecoli_periplasmic_stress	The periplasmic folding factor CpxP modulates the Cpx response	Raivio TL, Silhavy TJ	doi	10.1128/JB.183.3.1003-1012.2001	NOT_FOUND				
ecoli_periplasmic_stress	The periplasmic folding factor CpxP modulates the Cpx response	Raivio TL, Silhavy TJ	pmid	11741871	TITLE_MISMATCH	pubmed_11741871	Utilization of L-ascorbate by Escherichia coli K-12: assignments of functions to products of the yjf-sga and yia-sgb operons.	0.346	True
ecoli_periplasmic_stress	The Cpx envelope stress response is controlled by amplification and feedback inhibition	Vogt SL, Raivio TL	doi	10.1128/JB.00817-12	NOT_FOUND				
ecoli_periplasmic_stress	The Cpx envelope stress response is controlled by amplification and feedback inhibition	Vogt SL, Raivio TL	pmid	22685280	TITLE_MISMATCH	pubmed_22685280	The MscS and MscL families of mechanosensitive channels act as microbial emergency release valves.	0.228	True
ecoli_periplasmic_stress	DegP: a protease of protein quality control in the bacterial periplasm	Clausen T, Kaiser M, Huber R, Ehrmann M			NO_IDENTIFIERS				
ecoli_periplasmic_stress	Pushing the envelope: extracytoplasmic stress responses in bacterial pathogens.	Rowley G, Spector M, Kormanec J, Roberts M	doi	10.1038/nrmicro1394	OK	pubmed_16715050	Pushing the envelope: extracytoplasmic stress responses in bacterial pathogens.	1.0	True
ecoli_periplasmic_stress	Pushing the envelope: extracytoplasmic stress responses in bacterial pathogens.	Rowley G, Spector M, Kormanec J, Roberts M	pmid	16715050	OK	pubmed_16715050	Pushing the envelope: extracytoplasmic stress responses in bacterial pathogens.	1.0	True
ecoli_phage_defense	CRISPR interference: RNA-directed adaptive immunity in bacteria and archaea.	Marraffini LA, Sontheimer EJ	doi	10.1038/nrg2749	OK	pubmed_20125085	CRISPR interference: RNA-directed adaptive immunity in bacteria and archaea.	1.0	True
ecoli_phage_defense	CRISPR interference: RNA-directed adaptive immunity in bacteria and archaea.	Marraffini LA, Sontheimer EJ	pmid	20125085	OK	pubmed_20125085	CRISPR interference: RNA-directed adaptive immunity in bacteria and archaea.	1.0	True
ecoli_pho_regulon	Phosphate assimilation and control of alkaline phosphatase synthesis in Escherichia coli	Wanner BL			NO_IDENTIFIERS				
ecoli_pho_regulon	The Pho regulon: a huge regulatory network in bacteria	Santos-Beneit F	doi	10.3389/fmicb.2015.00402	OK	pubmed_25983732	The Pho regulon: a huge regulatory network in bacteria.	1.0	True
ecoli_pho_regulon	The Pho regulon: a huge regulatory network in bacteria	Santos-Beneit F	pmid	25983732	OK	pubmed_25983732	The Pho regulon: a huge regulatory network in bacteria.	1.0	True
ecoli_pho_regulon	Two-component signal transduction as a target for microbial anti-infective therapy	Stephenson K, Hoch JA			NO_IDENTIFIERS				
ecoli_pho_regulon	Phosphate-specific transport system of Escherichia coli: nucleotide sequence and gene-polypeptide relationships	Surin BP, Rosenberg H, Cox GB	pmid	2981804	TITLE_MISMATCH	pubmed_2981804	Stable inheritance of plasmid R1 requires two different loci.	0.294	True
ecoli_phosphate_regulation	Regulation of phosphate starvation-specific responses in Escherichia coli.	Moreau PL	doi	10.1099/mic.0.001312	OK	pubmed_36972330	Regulation of phosphate starvation-specific responses in <i>Escherichia coli</i>.	0.973	True
ecoli_phosphate_regulation	Regulation of phosphate starvation-specific responses in Escherichia coli.	Moreau PL	pmid	36972330	OK	pubmed_36972330	Regulation of phosphate starvation-specific responses in <i>Escherichia coli</i>.	0.973	True
ecoli_phosphate_regulation	A broadly applicable, stress-mediated bacterial death pathway regulated by the phosphotransferase system (PTS) and the cAMP-Crp cascade.	Zeng J	doi	10.1073/pnas.2118566119	OK	pubmed_35648826	A broadly applicable, stress-mediated bacterial death pathway regulated by the phosphotransferase system (PTS) and the cAMP-Crp cascade.	1.0	True
ecoli_phosphate_regulation	A broadly applicable, stress-mediated bacterial death pathway regulated by the phosphotransferase system (PTS) and the cAMP-Crp cascade.	Zeng J	pmid	35648826	OK	pubmed_35648826	A broadly applicable, stress-mediated bacterial death pathway regulated by the phosphotransferase system (PTS) and the cAMP-Crp cascade.	1.0	True
ecoli_phosphate_regulation	On the mechanism of Escherichia coli pyridoxal kinase inhibition by pyridoxal and pyridoxal 5'-phosphate.	di Salvo ML	doi	10.1016/j.bbapap.2015.01.013	OK	pubmed_25655354	On the mechanism of Escherichia coli pyridoxal kinase inhibition by pyridoxal and pyridoxal 5'-phosphate.	1.0	True
ecoli_phosphate_regulation	On the mechanism of Escherichia coli pyridoxal kinase inhibition by pyridoxal and pyridoxal 5'-phosphate.	di Salvo ML	pmid	25655354	OK	pubmed_25655354	On the mechanism of Escherichia coli pyridoxal kinase inhibition by pyridoxal and pyridoxal 5'-phosphate.	1.0	True
ecoli_phosphate_regulation	Redistribution of phosphate pools and the regulation of Escherichia coli adenylate cyclase activity.	Peterkofsky A	pmid	2844115	OK	pubmed_2844115	Redistribution of phosphate pools and the regulation of Escherichia coli adenylate cyclase activity.	1.0	True
ecoli_phosphate_transport	Phosphate assimilation in E. coli	Wanner BL			NO_IDENTIFIERS				
ecoli_protein_folding_chaperones	Production of Biopharmaceuticals in E. coli: Current Scenario and Future Perspectives.	Baeshen MN	doi	10.4014/jmb.1412.12079	OK	pubmed_25737124	Production of Biopharmaceuticals in E. coli: Current Scenario and Future Perspectives.	1.0	True
ecoli_protein_folding_chaperones	Production of Biopharmaceuticals in E. coli: Current Scenario and Future Perspectives.	Baeshen MN	pmid	25737124	OK	pubmed_25737124	Production of Biopharmaceuticals in E. coli: Current Scenario and Future Perspectives.	1.0	True
ecoli_protein_folding_chaperones	SecY translocon chaperones protein folding during membrane protein insertion.	Ou X	doi	10.1016/j.cell.2025.01.037	OK	pubmed_39978345	SecY translocon chaperones protein folding during membrane protein insertion.	1.0	True
ecoli_protein_folding_chaperones	SecY translocon chaperones protein folding during membrane protein insertion.	Ou X	pmid	39978345	OK	pubmed_39978345	SecY translocon chaperones protein folding during membrane protein insertion.	1.0	True
ecoli_protein_folding_chaperones	Mechanism of chaperone coordination during cotranslational protein folding in bacteria.	Roeselová A	doi	10.1016/j.molcel.2024.06.002	OK	pubmed_38908370	Mechanism of chaperone coordination during cotranslational protein folding in bacteria.	1.0	True
ecoli_protein_folding_chaperones	Mechanism of chaperone coordination during cotranslational protein folding in bacteria.	Roeselová A	pmid	38908370	OK	pubmed_38908370	Mechanism of chaperone coordination during cotranslational protein folding in bacteria.	1.0	True
ecoli_protein_folding_chaperones	Chaperonin-co-chaperonin interactions.	Boshoff A	doi	10.1007/978-3-319-11731-7_8	OK	pubmed_25487021	Chaperonin-co-chaperonin interactions.	1.0	True
ecoli_protein_folding_chaperones	Chaperonin-co-chaperonin interactions.	Boshoff A	pmid	25487021	OK	pubmed_25487021	Chaperonin-co-chaperonin interactions.	1.0	True
ecoli_quorum_sensing	Quorum sensing architecture network in Escherichia coli virulence and pathogenesis	Lamas A	pmid	37312272	OK	pubmed_37312272	Quorum sensing architecture network in Escherichia coli virulence and pathogenesis.	1.0	True
ecoli_quorum_sensing	Bacterial resistance in biofilm-associated bacteria	Jamal M	pmid	26517598	OK	pubmed_26517598	Bacterial resistance in biofilm-associated bacteria.	1.0	True
ecoli_quorum_sensing	Mechanisms of Inhibition of Quorum Sensing as an Alternative for the Control of E. coli and Salmonella	Castillo-Juárez I	pmid	35630329	OK	pubmed_35630329	Mechanisms of Inhibition of Quorum Sensing as an Alternative for the Control of <i>E. coli</i> and <i>Salmonella</i>.	0.962	True
ecoli_quorum_sensing	Plant Based Natural Products as Quorum Sensing Inhibitors in Food Spoilage Bacteria	Raorane CJ	pmid	34720078	OK	pubmed_34720078	Plant Based Natural Products as Quorum Sensing Inhibitors in E. Coli: A Critical Review.	0.81	True
ecoli_ribosome_assembly	Structure of the 30S ribosomal subunit	Wimberly BT, Brodersen DE, Clemons WM Jr, Morgan-Warren RJ, Carter AP, Vonrhein C, Hartsch T, Ramakrishnan V	doi	10.1038/35030006	OK	pubmed_11014182	Structure of the 30S ribosomal subunit.	1.0	True
ecoli_ribosome_assembly	Structure of the 30S ribosomal subunit	Wimberly BT, Brodersen DE, Clemons WM Jr, Morgan-Warren RJ, Carter AP, Vonrhein C, Hartsch T, Ramakrishnan V	pmid	11014182	OK	pubmed_11014182	Structure of the 30S ribosomal subunit.	1.0	True
ecoli_ribosome_assembly	The path from nucleotides to ribosome assembly	Kaczanowska M, Rydén-Aulin M	doi	10.1128/MMBR.00013-07	NOT_FOUND				
ecoli_ribosome_assembly	The path from nucleotides to ribosome assembly	Kaczanowska M, Rydén-Aulin M	pmid	17804668	TITLE_MISMATCH	pubmed_17804668	Ribosome biogenesis and the translation process in Escherichia coli.	0.248	True
ecoli_ribosome_assembly	Assembly of the 30S ribosomal subunit.	Culver GM	doi	10.1002/bip.10221	OK	pubmed_12548626	Assembly of the 30S ribosomal subunit.	1.0	True
ecoli_ribosome_assembly	Assembly of the 30S ribosomal subunit.	Culver GM	pmid	12548626	OK	pubmed_12548626	Assembly of the 30S ribosomal subunit.	1.0	True
ecoli_ribosome_assembly	Ribosome assembly coming into focus	Shajani Z, Sykes MT, Williamson JR	doi	10.1038/nrm3173	TITLE_MISMATCH	crossref_10.1038_nrm3173	The predator becomes the prey: regulating the ubiquitin system by ubiquitylation and degradation	0.292	False
ecoli_ribosome_assembly	Ribosome assembly coming into focus	Shajani Z, Sykes MT, Williamson JR	pmid	21858987	TITLE_MISMATCH	pubmed_21858987	Technical note: Extension of Van Herk's treatment margin model for anisotropic systematic positioning errors in cartesian coordinate systema.	0.172	True
ecoli_rna_polymerase_recycling	Mechanism of transcription termination by E. coli RNA polymerase	Roberts JW	doi	10.1073/pnas.1903846116	NOT_FOUND				
ecoli_rna_polymerase_recycling	Mechanism of transcription termination by E. coli RNA polymerase	Roberts JW	pmid	30971490	TITLE_MISMATCH	pubmed_30971490	Locus coeruleus toggles reciprocal prefrontal firing to reinstate fear.	0.226	True
ecoli_rna_polymerase_recycling	A model for sigma factor competition in bacterial cells.	Mauri M, Klumpp S	doi	10.1371/journal.pcbi.1003845	OK	pubmed_25299042	A model for sigma factor competition in bacterial cells.	1.0	True
ecoli_rna_polymerase_recycling	A model for sigma factor competition in bacterial cells.	Mauri M, Klumpp S	pmid	25299042	OK	pubmed_25299042	A model for sigma factor competition in bacterial cells.	1.0	True
ecoli_rna_polymerase_recycling	Rho Protein: Roles and Mechanisms.	Mitra P, Ghosh G, Hafeezunnisa M, Sen R	doi	10.1146/annurev-micro-030117-020432	OK	pubmed_28731845	Rho Protein: Roles and Mechanisms.	1.0	True
ecoli_rna_polymerase_recycling	Rho Protein: Roles and Mechanisms.	Mitra P, Ghosh G, Hafeezunnisa M, Sen R	pmid	28731845	OK	pubmed_28731845	Rho Protein: Roles and Mechanisms.	1.0	True
ecoli_rna_polymerase_recycling	Recycling of the RNA polymerase in Escherichia coli	Harden TT, Wells CD, Friedman LJ, Landick R, Hochschild A, Kondev J, Gelles J	doi	10.7554/eLife.13684	NOT_FOUND				
ecoli_rna_polymerase_recycling	Recycling of the RNA polymerase in Escherichia coli	Harden TT, Wells CD, Friedman LJ, Landick R, Hochschild A, Kondev J, Gelles J	pmid	27074666	TITLE_MISMATCH	pubmed_27074666	Wnt, Ptk7, and FGFRL expression gradients control trunk positional identity in planarian regeneration.	0.293	True
ecoli_sigma_factor_competition	Sigma factor selectivity in Escherichia coli: role for CRP, IHF and Lrp transcription factors	Jishage M, Kvint K, Shingler V, Nyström T	doi	10.1093/emboj/cdf389	TITLE_MISMATCH	crossref_10.1093_emboj_cdf389	Aberrantly expressed c‐Jun and JunB are a hallmark of Hodgkin lymphoma cells, stimulate proliferation and synergize with NF‐κB	0.223	False
ecoli_sigma_factor_competition	Sigma factor selectivity in Escherichia coli: role for CRP, IHF and Lrp transcription factors	Jishage M, Kvint K, Shingler V, Nyström T	pmid	12169625	TITLE_MISMATCH	pubmed_12169625	Maternally transmitted severe glucose 6-phosphate dehydrogenase deficiency is an embryonic lethal.	0.234	True
ecoli_sigma_factor_competition	The alternative sigma factor network in Escherichia coli	Gruber TM, Gross CA	doi	10.1046/j.1365-2958.2003.03512.x	TITLE_MISMATCH	crossref_10.1046_j.1365-2958.2003.03512.x	RelE toxins from Bacteria and Archaea cleave mRNAs on translating ribosomes, which are rescued by tmRNA	0.241	True
ecoli_sigma_factor_competition	The alternative sigma factor network in Escherichia coli	Gruber TM, Gross CA	pmid	12787347	TITLE_MISMATCH	pubmed_12787347	The Escherichia coli amidase AmiC is a periplasmic septal ring component exported via the twin-arginine transport pathway.	0.226	True
