doc_id	doi	pmid	discipline	glmp_relevant	sequence_logic_content	classify_reason	title
pubmed_36934756	10.1098/rstb.2021.0498	36934756	biology	true	false	biology_discipline	The evolutionarily stable strategy, animal contests, parasitoids, pest control and sociality.
pubmed_34629164	10.1016/j.jasc.2021.06.001	34629164	biology	true	false	biology_discipline	Editorial: The evolution of a profession through education: cytotechnology training program curriculum revisions in the 
pubmed_33779222	10.1521/pdps.2020.48.4.392	33779222	biology	true	false	biology_discipline	The Therapeutic Relationship Reexamined: Clinical and Neurobiological Aspects of Empathic Attunement.
pubmed_39098729	10.1016/j.jprot.2024.105269	39098729	biology	true	false	biology_discipline	"Phosphoproteomic quantification based on phosphopeptide intensity or occupancy? An evaluation based on casein kinase 2 
pubmed_38906138	10.1016/j.devcel.2024.05.025	38906138	biology	true	false	biology_discipline	Waves of regulated protein expression and phosphorylation rewire the proteome to drive gametogenesis in budding yeast.
pubmed_38555494	10.1093/jjco/hyae037	38555494	biology	true	false	biology_discipline	Epithelioid hemangioendothelioma-its history, clinical features, molecular biology and current therapy.
pubmed_41066565	10.1126/science.aec9015	41066565	biology	true	false	biology_discipline	Research on immune system's 'police' garners Nobel.
pubmed_36548265	10.1371/journal.pone.0279288	36548265	biology	true	false	biology_discipline	Cloacal microbiomes of sympatric and allopatric Sceloporus lizards vary with environment and host relatedness.
pubmed_41114576	10.1128/msystems.01125-25	41114576	biology	true	false	biology_discipline	Diverse Patescibacteria assemblages and prevalence of ultra-small free-living Parcubacteria along a subterranean estuary
pubmed_39840885	10.1080/21678421.2024.2448540	39840885	biology	true	false	biology_discipline	Maximizing the translational potential of neurophysiology in amyotrophic lateral sclerosis: a study on compound muscle a
pubmed_39972538	10.1093/bjsopen/zrae154	39972538	biology	true	false	biology_discipline	Diagnostic accuracy of the faecal immunochemical test and volatile organic compound analysis in detecting colorectal pol
pubmed_41416748	10.1242/dev.205444	41416748	biology	true	false	biology_discipline	The people behind the papers - Martina Demurtas and Marco Trizzino.
pubmed_40877772	10.1186/s12864-025-11972-5	40877772	biology	true	false	biology_discipline	Integrated transcriptomic, metabolomic and lipidomic analyses uncover the crucial roles of lipid metabolism pathways in 
pubmed_38216408	10.1016/j.tree.2023.12.004	38216408	biology	true	false	biology_discipline	New horizons for comparative studies and meta-analyses.
pubmed_37876195	10.1098/rspb.2023.1787	37876195	biology	true	false	biology_discipline	Genomic estimates of mutation and substitution rates contradict the evolutionary speed hypothesis of the latitudinal div
pubmed_31913795	10.1080/01478885.2019.1630083	31913795	biology	true	false	biology_discipline	Molecular genetic testing laboratory management: emerging challenges for quality assurance.
pubmed_38726011	10.3389/fimmu.2024.1324671	38726011	biology	true	false	biology_discipline	Exploring disease-specific metabolite signatures in hereditary angioedema patients.
pubmed_34135525	10.1038/s41586-021-03565-5	34135525	biology	true	false	biology_discipline	Global prevalence of non-perennial rivers and streams.
pubmed_32561724	10.1038/s41467-020-16801-9	32561724	biology	true	false	biology_discipline	Jellyfish genomes reveal distinct homeobox gene clusters and conservation of small RNA processing.
pubmed_38686387	10.3389/fimmu.2024.1300457	38686387	biology	true	false	biology_discipline	Identifying serum metabolite biomarkers for autoimmune diseases: a two-sample mendelian randomization and meta-analysis.
pubmed_32824272	10.3390/v12080895	32824272	biology	true	false	biology_discipline	A Comparison of Whole Genome Sequencing of SARS-CoV-2 Using Amplicon-Based Sequencing, Random Hexamers, and Bait Capture
pubmed_35915891	10.1002/jmor.21500	35915891	biology	true	false	biology_discipline	The forelimbs of Alvarezsauroidea (Dinosauria: Theropoda): Insight from evolutionary teratology.
pubmed_37780072	10.1016/j.jacig.2021.12.001	37780072	biology	true	false	biology_discipline	Sutton's law and severe cutaneous adverse drug reactions: Is the money in the blister?
pubmed_38975872	10.1111/febs.17196	38975872	biology	true	false	biology_discipline	Mapping the IMiD-dependent cereblon interactome using BioID-proximity labelling.
pubmed_40090571	10.1016/j.canlet.2025.217633	40090571	biology	true	false	biology_discipline	Pentose phosphate recycling driven by Gli1 contributes to chemotherapy resistance in cancer cells.
pubmed_40680134	10.1126/sciadv.adu4759	40680134	biology	true	false	biology_discipline	Acoustic technologies for the orchestration of cellular functions for therapeutic applications.
pubmed_38885489	10.1177/09612033241260334	38885489	biology	true	false	biology_discipline	Associations between TCA cycle plasma metabolites and fatigue in black females with systemic lupus erythematosus: An unt
pubmed_41023137	10.1038/s41598-025-18655-x	41023137	biology	true	false	biology_discipline	The flexible Lomax-G family with estimation methods and applications in hydrology and biomedicine.
pubmed_41229241	10.5114/fn.2025.154621	41229241	biology	true	false	biology_discipline	How Rudolph Virchow changed the approach to autopsy of the brain.
pubmed_39096452	10.1007/s11102-024-01437-5	39096452	biology	true	false	biology_discipline	Neuroendocrinology of bone.
pubmed_40592381	10.1016/j.anai.2025.06.032	40592381	biology	true	false	biology_discipline	Management of indolent mastocytosis and mast cell activation syndrome: A clinical yardstick.
pubmed_39607346	10.1002/ppul.27422	39607346	biology	true	false	biology_discipline	Different Aspects of COVID-19: "Stay at Home" Increased Cat and Mite Sensitivity in Preschool Children.
pubmed_41116516	10.1016/j.carbpol.2025.124361	41116516	biology	true	false	biology_discipline	Living sand: Microbial nanocellulose and chitin-rich mycelia enhance granular material properties.
pubmed_34655651	10.1016/j.neuropsychologia.2021.108058	34655651	biology	true	false	biology_discipline	Semantic priming and neurobiology in schizophrenia: A theoretical review.
pubmed_32930345	10.1387/ijdb.200024ss	32930345	biology	true	false	biology_discipline	Early and late stages of Developmental Biology in Argentina.
pubmed_37684617	10.1186/s13223-023-00830-2	37684617	biology	true	false	biology_discipline	A case of possible anaphylaxis to ASA and structurally unrelated NSAIDs.
pubmed_38488044	10.1210/clinem/dgae177	38488044	biology	true	false	biology_discipline	Moderate-intensity Combined Training Induces Lipidomic Changes in Individuals With Obesity and Type 2 Diabetes.
pubmed_37738958	10.1016/j.molcel.2023.08.011	37738958	biology	true	false	biology_discipline	Sustainability and molecular biology: An interview with Dr. Dustin King.
pubmed_37160094	10.1016/j.cub.2023.03.083	37160094	biology	true	false	biology_discipline	Neuroscience: Hedonic worms gorge on high-energy foods.
pubmed_41261858	10.1093/nar/gkaf1167	41261858	biology	true	false	biology_discipline	Massive deciphering of the tissue nucleic acid-binding proteome via affinity chromatography integrated with data-indepen
pubmed_36749511	10.1007/s11356-023-25621-5	36749511	biology	true	false	biology_discipline	Experimental and numerical research on the hydrological characteristics of sunken green space with a new type of composi
pubmed_33938455	10.1172/jci148994	33938455	biology	true	false	biology_discipline	Contributions of immigrants to biomedical research in the US: a personal reflection.
pubmed_32487201	10.1186/s12941-020-00366-y	32487201	biology	true	false	biology_discipline	Emerging high-risk ST101 and ST307 carbapenem-resistant Klebsiella pneumoniae clones from bloodstream infections in Sout
pubmed_35256509	10.1136/oemed-2021-108116	35256509	biology	true	false	biology_discipline	Correspondence on "Association between occupational exposure to irritant agents and a distinct asthma endotype in adults
pubmed_35738663	10.1136/ejhpharm-2022-003412	35738663	biology	true	false	biology_discipline	Roberto Frontini appointed as a member of PRAC.
pubmed_40869002	10.3390/ijms26167677	40869002	biology	true	false	biology_discipline	Application of Multiplatform Mass Spectrometry to the Study of <i>Babesia divergens</i> Metabolism and the Pathogenesis 
pubmed_39340658	10.1007/s00709-024-01993-4	39340658	biology	true	false	biology_discipline	Don't jump the gun quite yet: aiming for the true target in plant neurobiology research.
pubmed_32808011	10.1093/cercor/bhaa184	32808011	biology	true	false	biology_discipline	Spatial Relationships between Molecular Pathology and Neurodegeneration in the Alzheimer's Disease Continuum.
pubmed_38888768	10.1007/978-1-0716-3890-3_2	38888768	biology	true	false	biology_discipline	Methods for Genomic Epidemiology of Bacterial Pathogens: Example Salmonella.
pubmed_36624468	10.1186/s12917-022-03545-5	36624468	biology	true	false	biology_discipline	Molecular epidemiology analysis of fowl adenovirus detected from apparently healthy birds in eastern China.
pubmed_40888959	10.1007/s10661-025-14535-z	40888959	biology	true	false	biology_discipline	Metabarcoding-Based Seasonal Assessment of Airborne Microbial Communities in PM₁₀ Samples from a Semi-Urban Region in Ta
pubmed_37210250	10.1016/j.jagp.2023.04.009	37210250	biology	true	false	biology_discipline	Invited Perspective on "BPSD Patterns in Patients With Severe Neuropsychiatric Disturbances: Insight From the RECAGE Stu
pubmed_33940320	10.1016/j.cbd.2021.100836	33940320	biology	true	false	biology_discipline	The genome of the euryhaline rotifer Brachionus paranguensis: Potential use in molecular ecotoxicology.
pubmed_34763316	10.1016/j.marenvres.2021.105513	34763316	biology	true	false	biology_discipline	Seasonal trophic ecology of the invasive crab Percnon gibbesi (Brachyura, Plagusiidae) in the southwestern mediterranean
pubmed_34788695	10.1016/j.jneumeth.2021.109409	34788695	biology	true	false	biology_discipline	Toolkit for Oscillatory Real-time Tracking and Estimation (TORTE).
pubmed_37126723	10.1073/pnas.2222081120	37126723	biology	true	false	biology_discipline	High sensitivity top-down proteomics captures single muscle cell heterogeneity in large proteoforms.
pubmed_32379762	10.1371/journal.pntd.0008295	32379762	biology	true	false	biology_discipline	Molecular surveillance over 14 years confirms reduction of Plasmodium vivax and falciparum transmission after implementa
pubmed_38454234	10.5152/turkarchpediatr.2024.23242	38454234	biology	true	false	biology_discipline	Recurrent Food-Induced Anaphylaxis in a Child: A Rare Case Report.
pubmed_32079464	10.1177/1724600819896810	32079464	biology	true	false	biology_discipline	Multispectral imaging technology: Visualize, analyze, phenotyping, and quantify immune cells in situ.
pubmed_38750723	10.1016/j.anai.2024.05.004	38750723	biology	true	false	biology_discipline	Scarcity of medical ethics research in allergy and immunology: A review and call to action.
pubmed_39191409	10.1055/s-0044-1789184	39191409	biology	true	false	biology_discipline	Bernard-Soulier Syndrome: A Review of Epidemiology, Molecular Pathology, Clinical Features, Laboratory Diagnosis, and Th
pubmed_40669587	10.1016/j.bone.2025.117593	40669587	biology	true	false	biology_discipline	Large-scale proteomics analysis identifies plasma protein biomarkers and potential therapeutic targets for rheumatoid ar
pubmed_35704746	10.1146/annurev-virology-100520-014520	35704746	biology	true	false	biology_discipline	Tobacco Mosaic Virus and the History of Molecular Biology.
pubmed_36228307	10.1093/tropej/fmac086	36228307	biology	true	false	biology_discipline	Molecular diagnostic of complicated pneumonia in the post-vaccine era.
pubmed_41451220	10.3389/fimmu.2025.1708616	41451220	biology	true	false	biology_discipline	Multi-omics approach to dissect the significance of lipid metabolism in helper T cell subset.
pubmed_36028068	10.1016/j.prostaglandins.2022.106671	36028068	biology	true	false	biology_discipline	Targeted lipidomics analysis of lysine 179 acetylation of ACSF2 in rat hepatic stellate cells.
pubmed_35086804	10.1136/ejhpharm-2021-003124	35086804	biology	true	false	biology_discipline	Dl-3-n-butylphthalide induced anaphylactic shock: a case report.
pubmed_39643232	10.1016/j.neuroscience.2024.12.003	39643232	biology	true	false	biology_discipline	Bayesian brain theory: Computational neuroscience of belief.
pubmed_34580205	10.1073/pnas.2022210118	34580205	biology	true	false	biology_discipline	Anthropogenic impacts on Late Holocene land-cover change and floristic biodiversity loss in tropical southeastern Asia.
pubmed_37838613	10.1016/j.tics.2023.09.005	37838613	biology	true	false	biology_discipline	Unlocking the brain secrets of social media through neuroscience.
pubmed_37451409	10.1016/j.jhin.2023.07.003	37451409	biology	true	false	biology_discipline	Characterizing the molecular epidemiology of anaesthesia work area transmission of Staphylococcus aureus sequence type 5
